{ questions: [{prompt: '134 + 864  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46517, a: 134 , b: 864 , c: 998 }}, 
{ questions: [{prompt: '435 + 531  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36021, a: 435 , b: 531 , c: 966 }}, 
{ questions: [{prompt: '341 + 533  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36307, a: 341 , b: 533 , c: 874 }}, 
{ questions: [{prompt: '531 + 464  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33002, a: 531 , b: 464 , c: 995 }}, 
{ questions: [{prompt: '514 + 353  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25516, a: 514 , b: 353 , c: 867 }}, 
{ questions: [{prompt: '225 + 623  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40112, a: 225 , b: 623 , c: 848 }}, 
{ questions: [{prompt: '857 + 121  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2735, a: 857 , b: 121 , c: 978 }}, 
{ questions: [{prompt: '422 + 371  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26626, a: 422 , b: 371 , c: 793 }}, 
{ questions: [{prompt: '122 + 564  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38275, a: 122 , b: 564 , c: 686 }}, 
{ questions: [{prompt: '572 + 226  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13958, a: 572 , b: 226 , c: 798 }}, 
{ questions: [{prompt: '324 + 465  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33038, a: 324 , b: 465 , c: 789 }}, 
